ID,Name,Code,OEM Brand,OEM Group,POM,To (Country),To (Region),Sales Rep,Product,Sales,Source Lat,Source Lng,Target Lat,Target Lng,Address
1596,에이치엘만도 주식회사,102709,Samsung,Kia Family,Masan Plant,South Korea,Asia,DS Lee,ITR,0.14056,35.215888,128.592968,36.952949,126.86008,"포승읍 하만호길 32 (만호리), 경기도 평택시"
1597,ROBERT BOSCH  AUTOMOTIVE STEERIN,200043,Mazda,Etc.,Changwon Plant,Malaysia,Asia,Ryan Song,ITR,0.03631,35.203168,128.669741,5.294918,100.25957,"Industrial Zone Phase 1, Bayan Lepas"
1598,NEXTEER AUTOMOTIVE C/O PROTRANS-,200021,Ford,Ford,Changwon Plant,Mexico,South America,Lisa Choi,ITR,1.3633802,35.203168,128.669741,20.679173,259.68587,"RAFAEL SESMA HUERTA #12, PRAQUE IND FINSA, EL MARQUES QRO"
1599,BOSCH GERMANY-대우,400017,JLR,Etc.,Masan Plant,Germany,Europe,Ryan Song,ITR,1.141448,35.215888,128.592968,48.814644,9.823564,"Richard-Bullinger-Straße 77, Schwäbisch Gmünd"
1600,NEXTEER AUTOMOTIVE CORPORATION(미,200048,Chrysler,FCA,Changwon Plant,United States,North America,Lisa Choi,ITR,0.0504,35.203168,128.669741,43.412161,276.117208,"3900 HOLLAND ROAD, SAGINAW, MI"
1601,NEXTEER AUTOMOTIVE CORPORATION(미,200048,Chrysler,FCA,Changwon Plant,United States,North America,Lisa Choi,ITR,12.79599444,35.203168,128.669741,43.412161,276.117208,"3900 HOLLAND ROAD, SAGINAW, MI"
1602,남양넥스모(주),101268,Kia,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,ITR,0.07705,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1603,현대모비스(주) A/S 국내,300002,Kia,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,ITR,0.015045,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1604,남양넥스모(주),101268,Kia,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,ITR,0.046575,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1605,현대모비스(주) A/S 국내,300002,Kia,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,ITR,0.01516,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1606,NEXTEER AUTOMOTIVE CORPORATION(미,200048,Chrysler,FCA,Changwon Plant,United States,North America,Lisa Choi,ITR,0.3010986,35.203168,128.669741,43.412161,276.117208,"3900 HOLLAND ROAD, SAGINAW, MI"
1607,ROBERT BOSCH  AUTOMOTIVE STEERIN,200043,Mazda,Etc.,Changwon Plant,Malaysia,Asia,Ryan Song,ITR,0.03871,35.203168,128.669741,5.294918,100.25957,"Industrial Zone Phase 1, Bayan Lepas"
1608,BOSCH GERMANY-대우,400017,JLR,Etc.,Masan Plant,Germany,Europe,Ryan Song,ITR,2.5420032,35.215888,128.592968,48.814644,9.823564,"Richard-Bullinger-Straße 77, Schwäbisch Gmünd"
1609,현대모비스(주) A/S 국내,300002,Kia,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,ITR,0.008979,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1610,현대모비스(주) A/S 국내,300002,Kia,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,ITR,0.017965,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1611,NEXTEER AUTOMOTIVE C/O PROTRANS-,200021,Ford,Ford,Changwon Plant,Mexico,South America,Lisa Choi,ITR,0.14673312,35.203168,128.669741,20.679173,259.68587,"RAFAEL SESMA HUERTA #12, PRAQUE IND FINSA, EL MARQUES QRO"
1612,CENTRALAUTOMOTIVECOMPONEN,200051,JLR,Affiliate,Masan Plant,China,Asia,TBC,ITR,1.540836,35.215888,128.592968,31.876482,120.554242,"Economic Development Zone, Zhangjiagang, Jiangsu"
1613,BOSCH GERMANY-대우,400017,JLR,Etc.,Masan Plant,Germany,Europe,Ryan Song,ITR,6.455916,35.215888,128.592968,48.814644,9.823564,"Richard-Bullinger-Straße 77, Schwäbisch Gmünd"
1614,BOSCH HUNGARY-대우,400025,London Taxi,Etc.,Masan Plant,Hungary,Europe,Ryan Song,ITR,0.08831,35.215888,128.592968,47.885397,20.396785,"Kistályai út 2, Eger"
1615,THYSSENKRUPP PRESTA MULHEIM(GERM,200108,BMW,Etc.,Masan Plant,Germany,Europe,Ryan Song,ITR,0,35.215888,128.592968,51.400303,6.879516,"Sommerfeld 22-28, Mülheim an der Ruhr"
1616,THYSSENKRUPP PRESTA MULHEIM(GERM,200108,BMW,Etc.,Masan Plant,Germany,Europe,Ryan Song,ITR,0,35.215888,128.592968,51.400303,6.879516,"Sommerfeld 22-28, Mülheim an der Ruhr"
1617,THYSSENKRUPP PRESTA HUNGARY,200116,Ford,Etc.,Changwon Plant,Hungary,Europe,Ryan Song,ITR,15.930288,35.203168,128.669741,47.58455,19.74552,"Jászfényszaru, thyssenkrupp utca 1, 5126, Hungary"
1618,CTR AMERICA(OE사업부),400033,TBD,Affiliate,Changwon Plant,United States,North America,TBC,ITR,0,35.203168,128.669741,34.036651,242.374998,"2110 S Parco A, Ontario"
1619,BOSCHUSA(HEBRON)-대우,400019,Daihatsu,Etc.,Masan Plant,United States,North America,Ryan Song,ITR,4.4994088,35.215888,128.592968,39.080795,275.325103,"1201 Aviation Boulevard, Hebron, Kentucky"
1620,THYSSENKRUPP PRESTA MULHEIM(GERM,200108,Mercedes-Benz,Etc.,Masan Plant,Germany,Europe,Ryan Song,ITR,0,35.215888,128.592968,51.400303,6.879516,"Sommerfeld 22-28, Mülheim an der Ruhr"
1621,THYSSENKRUPP PRESTA MULHEIM(GERM,200108,BMW,Etc.,Masan Plant,Germany,Europe,Ryan Song,ITR,0,35.215888,128.592968,51.400303,6.879516,"Sommerfeld 22-28, Mülheim an der Ruhr"
1622,BOSCH GERMANY-대우,400017,Aston Martin,Etc.,Masan Plant,Germany,Europe,Ryan Song,ITR,0.3468216,35.215888,128.592968,48.814644,9.823564,"Richard-Bullinger-Straße 77, Schwäbisch Gmünd"
1623,남양넥스모(주),101268,Hyundai,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,ITR,0.003201,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1624,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,ITR,0.001734,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1625,THYSSENKRUPP PRESTA MULHEIM(GERM,200108,BMW,Etc.,Masan Plant,Germany,Europe,Ryan Song,ITR,0,35.215888,128.592968,51.400303,6.879516,"Sommerfeld 22-28, Mülheim an der Ruhr"
1626,THYSSENKRUPP PRESTA HUNGARY(FCA),288263,Ford,Etc.,Changwon Plant,Hungary,Europe,Ryan Song,ITR,15.44412672,35.203168,128.669741,47.58455,19.74552,"Jászfényszaru, Thyssenkrupp utca 1."
1627,에이치엘만도 주식회사,102709,Samsung,Kia Family,Masan Plant,South Korea,Asia,DS Lee,ITR,0.533035,35.215888,128.592968,36.952949,126.86008,"포승읍 하만호길 32 (만호리), 경기도 평택시"
1628,"한국지엠 (주) A/S(창원,군산,인천)",300020,Chevrolet,Daewoo Family,Masan Plant,South Korea,Asia,SH Shin,OTR,0.004508,35.215888,128.592968,35.199375,128.70218,"창원대로 1124, 경상남도 창원시 성산구"
1629,에스앤티다이내믹스주식회사,100981,Etc.,Daewoo Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.0367,35.203168,128.669741,35.219882,128.653477,"남면로 599 (외동), 경상남도 창원시 성산구"
1630,에스앤티다이내믹스주식회사,100981,Etc.,Daewoo Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.0367,35.203168,128.669741,35.219882,128.653477,"남면로 599 (외동), 경상남도 창원시 성산구"
1631,에스앤티다이내믹스주식회사,100981,Etc.,Daewoo Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.0416,35.203168,128.669741,35.219882,128.653477,"남면로 599 (외동), 경상남도 창원시 성산구"
1632,에스앤티다이내믹스주식회사,100981,Etc.,Daewoo Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.0416,35.203168,128.669741,35.219882,128.653477,"남면로 599 (외동), 경상남도 창원시 성산구"
1633,에이치엘만도 주식회사,102709,Etc.,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.064584,35.215888,128.592968,36.952949,126.86008,"포승읍 하만호길 32 (만호리), 경기도 평택시"
1634,에이치엘만도 주식회사,102709,Etc.,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.0007065,35.215888,128.592968,36.952949,126.86008,"포승읍 하만호길 32 (만호리), 경기도 평택시"
1635,BOSCH STEERING SAS FRANCE,288396,Chevrolet,Etc.,Masan Plant,France,Europe,Ryan Song,OTR,0.04239,35.215888,128.592968,46.08858,6.500612,"130/326 Impasse des Cèdres, Marignier"
1636,FORD SERVICE(DIRECT),200016,Ford,Ford,Masan Plant,United States,North America,KS Lee,OTR,0.2009306,35.215888,128.592968,33.839967,242.1108,"USA, USA"
1637,FORD SERVICE(DIRECT),200016,Ford,Ford,Masan Plant,United States,North America,KS Lee,OTR,0.4808082,35.215888,128.592968,33.839967,242.1108,"USA, USA"
1638,에이치엘만도 주식회사,102709,Chrysler,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.05916,35.203168,128.669741,36.952949,126.86008,"포승읍 하만호길 32 (만호리), 경기도 평택시"
1639,에이치엘만도 주식회사,102709,Chrysler,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.06208,35.203168,128.669741,36.952949,126.86008,"포승읍 하만호길 32 (만호리), 경기도 평택시"
1640,FORD EU SERVICE,200536,Ford,Ford,Changwon Plant,Germany,Europe,KS Lee,OTR,0.14150912,35.203168,128.669741,51.029912,6.922799,"Edsel-Ford-Straße 1, Köln"
1641,FORD EU SERVICE,200536,Ford,Ford,Changwon Plant,Germany,Europe,KS Lee,OTR,0.14023808,35.203168,128.669741,51.029912,6.922799,"Edsel-Ford-Straße 1, Köln"
1642,FORD SERVICE(DIRECT),200016,Ford,Ford,Changwon Plant,United States,North America,KS Lee,OTR,0.24891152,35.203168,128.669741,33.839967,242.1108,"USA, USA"
1643,FORD SERVICE(DIRECT),200016,Ford,Ford,Changwon Plant,United States,North America,KS Lee,OTR,0.35763728,35.203168,128.669741,33.839967,242.1108,"USA, USA"
1644,제트에프 오토모티브코리아 주식회사,103087,Kia,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.03469,35.215888,128.592968,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1645,제트에프 오토모티브코리아 주식회사,103087,Kia,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.048566,35.215888,128.592968,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1646,제트에프 오토모티브코리아 주식회사,103087,Hyundai,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.095075,35.203168,128.669741,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1647,제트에프 오토모티브코리아 주식회사,103087,Hyundai,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.133105,35.203168,128.669741,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1648,제트에프 오토모티브코리아 주식회사,103087,Kia,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,1.31373,35.203168,128.669741,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1649,제트에프 오토모티브코리아 주식회사,103087,Kia,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.06906,35.203168,128.669741,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1650,제트에프 오토모티브코리아 주식회사,103087,Kia,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.06906,35.203168,128.669741,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1651,에이치엘만도 주식회사,102709,Kia,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.0186,35.215888,128.592968,36.952949,126.86008,"포승읍 하만호길 32 (만호리), 경기도 평택시"
1652,에이치엘만도 주식회사,102709,Kia,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.0186,35.215888,128.592968,36.952949,126.86008,"포승읍 하만호길 32 (만호리), 경기도 평택시"
1653,남양넥스모(주),101268,Hyundai,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.013546,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1654,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.07596,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1655,남양넥스모(주),101268,Hyundai,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.013546,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1656,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.07596,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1657,FORD SERVICE(DIRECT),200016,Ford,Ford,Changwon Plant,United States,North America,KS Lee,OTR,0.8413448,35.203168,128.669741,33.839967,242.1108,"USA, USA"
1658,HITACHI AUTMOTIVE AMERICA,200076,Ford,Ford,Changwon Plant,United States,North America,Lisa Choi,OTR,0.377487,35.203168,128.669741,33.812501,276.323075,"1000 Unisia Dr, Monroe, GA"
1659,BOSCH GERMANY-대우,400017,BMW,Etc.,Changwon Plant,Germany,Europe,Ryan Song,OTR,0.129864,35.203168,128.669741,48.814644,9.823564,"Richard-Bullinger-Straße 77, Schwäbisch Gmünd"
1660,FORD EU SERVICE,200536,Ford,Ford,Changwon Plant,Germany,Europe,KS Lee,OTR,0.06846768,35.203168,128.669741,51.029912,6.922799,"Edsel-Ford-Straße 1, Köln"
1661,FORD SERVICE(DIRECT),200016,Ford,Ford,Changwon Plant,United States,North America,KS Lee,OTR,0.2591612,35.203168,128.669741,33.839967,242.1108,"USA, USA"
1662,FORD EU SERVICE,200536,Ford,Ford,Changwon Plant,Germany,Europe,KS Lee,OTR,0.20836152,35.203168,128.669741,51.029912,6.922799,"Edsel-Ford-Straße 1, Köln"
1663,Ford Otosan,200676,Ford,Ford,Changwon Plant,Turkey,Middle East,KS Lee,OTR,0.168945,35.203168,128.669741,40.974499,29.232917,"AKPINAR MAH. HASAN BASRI CAD., SANCAKTEPE  KADIKÖY  ISTANBUL"
1664,에이치엘만도 주식회사,102709,Samsung,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.26832,35.215888,128.592968,36.952949,126.86008,"포승읍 하만호길 32 (만호리), 경기도 평택시"
1665,에이치엘만도 주식회사,102709,Samsung,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.20124,35.215888,128.592968,36.952949,126.86008,"포승읍 하만호길 32 (만호리), 경기도 평택시"
1666,제트에프 오토모티브코리아 주식회사,103087,Hyundai,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.06123,35.215888,128.592968,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1667,제트에프 오토모티브코리아 주식회사,103087,Hyundai,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.06123,35.215888,128.592968,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1668,BOSCH GERMANY,200708,Chevrolet,Etc.,Changwon Plant,Germany,Europe,Ryan Song,OTR,0.1261,35.203168,128.669741,48.814644,9.823564,"Richard-Bullinger-Straße 77, Schwäbisch Gmünd"
1669,에이치엘만도 주식회사,102709,Samsung,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.02081,35.215888,128.592968,36.952949,126.86008,"포승읍 하만호길 32 (만호리), 경기도 평택시"
1670,에이치엘만도 주식회사,102709,Samsung,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.016648,35.215888,128.592968,36.952949,126.86008,"포승읍 하만호길 32 (만호리), 경기도 평택시"
1671,NEXTEER AUTOMOTIVE C/O PROTRANS-,200021,Ram,Ford,Changwon Plant,Mexico,South America,Lisa Choi,OTR,0.02692,35.203168,128.669741,20.679173,259.68587,"RAFAEL SESMA HUERTA #12, PRAQUE IND FINSA, EL MARQUES QRO"
1672,NEXTEER AUTOMOTIVE C/O PROTRANS-,200021,Chevrolet,Ford,Changwon Plant,Mexico,South America,Lisa Choi,OTR,0.10816416,35.203168,128.669741,20.679173,259.68587,"RAFAEL SESMA HUERTA #12, PRAQUE IND FINSA, EL MARQUES QRO"
1673,"NEXTEERAUTOMOTIVE(SUZHOU)CO,LTD",200034,Chevrolet,GM (General Motors),Changwon Plant,China,Asia,Lisa Choi,OTR,0.038016,35.203168,128.669741,31.301138,120.580269,"NO. 72FENGLI STREET SUZHOU INDUS, SUZHOU, JIANGSU"
1674,FORD SERVICE(DIRECT),200016,Ford,Ford,Masan Plant,United States,North America,KS Lee,OTR,0.2165292,35.215888,128.592968,33.839967,242.1108,"USA, USA"
1675,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.11724,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1676,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.11724,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1677,제트에프 오토모티브코리아 주식회사,103087,Hyundai,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.067305,35.215888,128.592968,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1678,제트에프 오토모티브코리아 주식회사,103087,Hyundai,Kia Family,Masan Plant,South Korea,Asia,DS Lee,OTR,0.067305,35.215888,128.592968,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1679,BOSCHUSA(HEBRON)-대우,400019,Ford,Etc.,Changwon Plant,United States,North America,Ryan Song,OTR,0.2961504,35.203168,128.669741,39.080795,275.325103,"1201 Aviation Boulevard, Hebron, Kentucky"
1680,BOSCHUSA(HEBRON)-대우,400019,Ford,Etc.,Changwon Plant,United States,North America,Ryan Song,OTR,0.2961504,35.203168,128.669741,39.080795,275.325103,"1201 Aviation Boulevard, Hebron, Kentucky"
1681,제트에프 오토모티브코리아 주식회사,103087,Samsung,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.051496,35.203168,128.669741,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1682,제트에프 오토모티브코리아 주식회사,103087,Samsung,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.051496,35.203168,128.669741,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1683,BOSCH HUNGARY-대우,400025,Volvo,Etc.,Changwon Plant,Hungary,Europe,Ryan Song,OTR,17.4513944,35.203168,128.669741,47.885397,20.396785,"Kistályai út 2, Eger"
1684,BOSCH HUNGARY-대우,400025,Volvo,Etc.,Changwon Plant,Hungary,Europe,Ryan Song,OTR,17.4513944,35.203168,128.669741,47.885397,20.396785,"Kistályai út 2, Eger"
1685,남양넥스모(주),101268,Hyundai,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.34461,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1686,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,1.14324,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1687,남양넥스모(주),101268,Hyundai,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.34461,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1688,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,1.2249,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1689,NEXTEER AUTOMOTIVE CORPORATION(미,200048,Jeep,FCA,Changwon Plant,United States,North America,Lisa Choi,OTR,6.182368,35.203168,128.669741,43.412161,276.117208,"3900 HOLLAND ROAD, SAGINAW, MI"
1690,NEXTEER AUTOMOTIVE CORPORATION(미,200048,Jeep,FCA,Changwon Plant,United States,North America,Lisa Choi,OTR,6.182368,35.203168,128.669741,43.412161,276.117208,"3900 HOLLAND ROAD, SAGINAW, MI"
1691,제트에프 오토모티브코리아 주식회사,103087,Kia,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.01918,35.203168,128.669741,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1692,제트에프 오토모티브코리아 주식회사,103087,Kia,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.01918,35.203168,128.669741,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1693,BOSCH GERMANY-대우,400017,JLR,Etc.,Changwon Plant,Germany,Europe,Ryan Song,OTR,1.3484944,35.203168,128.669741,48.814644,9.823564,"Richard-Bullinger-Straße 77, Schwäbisch Gmünd"
1694,BOSCH GERMANY-대우,400017,JLR,Etc.,Changwon Plant,Germany,Europe,Ryan Song,OTR,1.3484944,35.203168,128.669741,48.814644,9.823564,"Richard-Bullinger-Straße 77, Schwäbisch Gmünd"
1695,KNORR-BREMSE STEERINGSYSTEMS GMB,200009,Ford,Ford,Masan Plant,Germany,Europe,KS Lee,OTR,0,35.215888,128.592968,51.285234,7.042189,"HENRY-FORD II-STR.15, WUELFRATH"
1696,KNORR-BREMSE STEERINGSYSTEMS GMB,200009,Ford,Ford,Masan Plant,Germany,Europe,KS Lee,OTR,0,35.215888,128.592968,51.285234,7.042189,"HENRY-FORD II-STR.15, WUELFRATH"
1697,NEXTEER AUTOMOTIVE CORPORATION(미,200048,Chrysler,FCA,Changwon Plant,United States,North America,Lisa Choi,OTR,0.05861376,35.203168,128.669741,43.412161,276.117208,"3900 HOLLAND ROAD, SAGINAW, MI"
1698,NEXTEER AUTOMOTIVE CORPORATION(미,200048,Chrysler,FCA,Changwon Plant,United States,North America,Lisa Choi,OTR,0.05861376,35.203168,128.669741,43.412161,276.117208,"3900 HOLLAND ROAD, SAGINAW, MI"
1699,NEXTEER AUTOMOTIVE CORPORATION(미,200048,Chrysler,FCA,Changwon Plant,United States,North America,Lisa Choi,OTR,0.426195,35.203168,128.669741,43.412161,276.117208,"3900 HOLLAND ROAD, SAGINAW, MI"
1700,NEXTEER AUTOMOTIVE CORPORATION(미,200048,Chrysler,FCA,Changwon Plant,United States,North America,Lisa Choi,OTR,11.618154,35.203168,128.669741,43.412161,276.117208,"3900 HOLLAND ROAD, SAGINAW, MI"
1701,NEXTEER AUTOMOTIVE CORPORATION(미,200048,Chrysler,FCA,Changwon Plant,United States,North America,Lisa Choi,OTR,11.618154,35.203168,128.669741,43.412161,276.117208,"3900 HOLLAND ROAD, SAGINAW, MI"
1702,남양넥스모(주),101268,Hyundai,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.01546,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1703,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.008438,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1704,남양넥스모(주),101268,Hyundai,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.01546,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1705,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.0063285,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1706,남양넥스모(주),101268,Hyundai,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.27804,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1707,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.9042,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1708,남양넥스모(주),101268,Hyundai,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.27804,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1709,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.9042,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1710,남양넥스모(주),101268,Hyundai,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.3456,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1711,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,1.05925,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1712,남양넥스모(주),101268,Hyundai,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.3456,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1713,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,1.10475,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
1714,BOSCH HUNGARY-대우,400025,Volvo,Etc.,Changwon Plant,Hungary,Europe,Ryan Song,OTR,0.5241024,35.203168,128.669741,47.885397,20.396785,"Kistályai út 2, Eger"
1715,BOSCH HUNGARY-대우,400025,Volvo,Etc.,Changwon Plant,Hungary,Europe,Ryan Song,OTR,0.5241024,35.203168,128.669741,47.885397,20.396785,"Kistályai út 2, Eger"
1716,제트에프 오토모티브코리아 주식회사,103087,Hyundai,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.01932,35.203168,128.669741,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1717,제트에프 오토모티브코리아 주식회사,103087,Hyundai,Kia Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.01932,35.203168,128.669741,37.307629,126.788747,"범지기로 127 (원시동), 경기도 안산시 단원구"
1718,FORD SERVICE(DIRECT),200016,Ford,Ford,Masan Plant,United States,North America,KS Lee,OTR,0.5058282,35.215888,128.592968,33.839967,242.1108,"USA, USA"
1719,남양넥스모(주),101268,Hyundai,Subsupplier,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.004141,35.203168,128.669741,37.30771,126.774451,"단원구 목내로 150 (목내동), 경기도 안산시"
1720,현대모비스(주) A/S 국내,300002,Hyundai,Hyundai Family,Changwon Plant,South Korea,Asia,DS Lee,OTR,0.00788,35.203168,128.669741,37.501593,127.034846,"테헤란로 203 (역삼동), 서울특별시 강남구"
